date,nav,amfi_code,nav_pct_change,nav_anomaly
2022-12-05,483.5309,100016,0.5272405175190009,False
2022-12-06,485.0894,100016,0.32231652620340334,False
2022-12-07,481.0854,100016,-0.825414861672924,False
2022-12-08,483.5409,100016,0.5104083391431091,False
2022-12-09,487.4889,100016,0.8164769515877524,False
2022-12-10,487.4889,100016,0.0,False
2022-12-11,487.4889,100016,0.0,False
2022-12-12,488.4785,100016,0.20299949393718375,False
2022-12-13,493.7241,100016,1.073865072874236,False
2022-12-14,488.7036,100016,-1.0168634668633825,False
2022-12-15,490.9778,100016,0.4653536417575044,False
2022-12-16,486.1873,100016,-0.9757060298856701,False
2022-12-17,486.1873,100016,0.0,False
2022-12-18,486.1873,100016,0.0,False
2022-12-19,481.6822,100016,-0.9266181983774491,False
2022-12-20,479.2566,100016,-0.5035685354368602,False
2022-12-21,475.5366,100016,-0.7762021430690713,False
2022-12-22,473.4881,100016,-0.43077651646582504,False
2022-12-23,472.8386,100016,-0.13717345800242642,False
2022-12-24,472.8386,100016,0.0,False
2022-12-25,472.8386,100016,0.0,False
2022-12-26,476.5883,100016,0.7930190132531489,False
2022-12-27,475.4855,100016,-0.23139468593752488,False
2022-12-28,469.1246,100016,-1.337769500857544,False
2022-12-29,474.1097,100016,1.062638795748505,False
2022-12-30,470.8654,100016,-0.6842931076921577,False
2022-12-31,470.8654,100016,0.0,False
2023-01-01,470.8654,100016,0.0,False
2023-01-02,470.8644,100016,-0.0002123749164861799,False
2023-01-03,472.9663,100016,0.44639178498098175,False
2023-01-04,474.0441,100016,0.2278809293600803,False
2023-01-05,478.8877,100016,1.02176147746591,False
2023-01-06,481.1631,100016,0.47514271091113613,False
2023-01-07,481.1631,100016,0.0,False
2023-01-08,481.1631,100016,0.0,False
2023-01-09,477.7684,100016,-0.7055196044750689,False
2023-01-10,487.2879,100016,1.99249259683143,False
2023-01-11,488.3757,100016,0.22323558619041783,False
2023-01-12,487.9931,100016,-0.07834132615525125,False
2023-01-13,492.4132,100016,0.9057710037293498,False
2023-01-14,492.4132,100016,0.0,False
2023-01-15,492.4132,100016,0.0,False
2023-01-16,493.7523,100016,0.27194640598586783,False
2023-01-17,495.7495,100016,0.40449431830495985,False
2023-01-18,507.0277,100016,2.27497960159313,False
2023-01-19,506.06,100016,-0.19085742258262428,False
2023-01-20,504.9042,100016,-0.22839189028969198,False
2023-01-21,504.9042,100016,0.0,False
2023-01-22,504.9042,100016,0.0,False
2023-01-23,505.6844,100016,0.1545243632356419,False
2023-01-24,510.7491,100016,1.0015535381356466,False
2023-01-25,504.268,100016,-1.2689400725326871,False
2023-01-26,495.8578,100016,-1.667803628229425,False
2023-01-27,493.5515,100016,-0.46511318365870524,False
2023-01-28,493.5515,100016,0.0,False
2023-01-29,493.5515,100016,0.0,False
2023-01-30,486.7415,100016,-1.3797952189386509,False
2023-01-31,485.1715,100016,-0.3225531416573224,False
2023-02-01,487.5779,100016,0.4959895624536914,False
2023-02-02,484.0122,100016,-0.7313087816326336,False
2023-02-03,478.2065,100016,-1.1994945581950245,False
2023-02-04,478.2065,100016,0.0,False
2023-02-05,478.2065,100016,0.0,False
2023-02-06,478.7459,100016,0.11279645927020354,False
2023-02-07,482.6505,100016,0.8155892301114243,False
2023-02-08,475.7347,100016,-1.4328794852590088,False
2023-02-09,479.4358,100016,0.7779756238088131,False
2023-02-10,483.1532,100016,0.7753697158201511,False
2023-02-11,483.1532,100016,0.0,False
2023-02-12,483.1532,100016,0.0,False
2023-02-13,487.4872,100016,0.8970239667252411,False
2023-02-14,493.0082,100016,1.1325425570148262,False
2023-02-15,502.9354,100016,2.0135973397602758,False
2023-02-16,501.6171,100016,-0.2621211392158984,False
2023-02-17,502.3612,100016,0.1483402380022536,False
2023-02-18,502.3612,100016,0.0,False
2023-02-19,502.3612,100016,0.0,False
2023-02-20,500.7778,100016,-0.31519153947398015,False
2023-02-21,501.045,100016,0.053356997854137056,False
2023-02-22,508.1265,100016,1.4133461066371256,False
2023-02-23,502.3938,100016,-1.1282033115769474,False
2023-02-24,498.8505,100016,-0.7052833852646989,False
2023-02-25,498.8505,100016,0.0,False
2023-02-26,498.8505,100016,0.0,False
2023-02-27,505.2068,100016,1.2741893613417155,False
2023-02-28,510.0352,100016,0.9557274367645086,False
2023-03-01,508.6667,100016,-0.268314814350068,False
2023-03-02,512.7785,100016,0.8083485708814786,False
2023-03-03,514.5893,100016,0.3531349305791798,False
2023-03-04,514.5893,100016,0.0,False
2023-03-05,514.5893,100016,0.0,False
2023-03-06,521.7123,100016,1.384210670528918,False
2023-03-07,522.3246,100016,0.11736353541980105,False
2023-03-08,527.3425,100016,0.9606861327228211,False
2023-03-09,540.0526,100016,2.4102172686631507,False
2023-03-10,543.1889,100016,0.5807397279450122,False
2023-03-11,543.1889,100016,0.0,False
2023-03-12,543.1889,100016,0.0,False
2023-03-13,543.7057,100016,0.09514185580743462,False
2023-03-14,547.4632,100016,0.6910907867988314,False
2023-03-15,545.984,100016,-0.2701916768104162,False
2023-03-16,557.892,100016,2.181016293517768,False
2023-03-17,559.067,100016,0.2106142407491074,False
2023-03-18,559.067,100016,0.0,False
2023-03-19,559.067,100016,0.0,False
2023-03-20,558.0108,100016,-0.18892190023735989,False
2023-03-21,554.1991,100016,-0.6830871373815661,False
2023-03-22,559.8766,100016,1.0244513208339745,False
2023-03-23,564.466,100016,0.8197163446373557,False
2023-03-24,562.2856,100016,-0.3862765870752072,False
2023-03-25,562.2856,100016,0.0,False
2023-03-26,562.2856,100016,0.0,False
2023-03-27,565.443,100016,0.5615295856767233,False
2023-03-28,558.258,100016,-1.2706851088438498,False
2023-03-29,559.4579,100016,0.21493646306904868,False
2023-03-30,561.9861,100016,0.45190174274059025,False
2023-03-31,570.8065,100016,1.5695050108890607,False
2023-04-01,570.8065,100016,0.0,False
2023-04-02,570.8065,100016,0.0,False
2023-04-03,567.2319,100016,-0.626236736967789,False
2023-04-04,561.1622,100016,-1.070056179844614,False
2023-04-05,557.0355,100016,-0.7353845287512262,False
2023-04-06,550.7921,100016,-1.1208262310032246,False
2023-04-07,557.6109,100016,1.2379988747115211,False
2023-04-08,557.6109,100016,0.0,False
2023-04-09,557.6109,100016,0.0,False
2023-04-10,565.5706,100016,1.4274649222244307,False
2023-04-11,567.4627,100016,0.33454709279443495,False
2023-04-12,573.9037,100016,1.1350525770239983,False
2023-04-13,574.8786,100016,0.16987170495676995,False
2023-04-14,574.693,100016,-0.03228507723196383,False
2023-04-15,574.693,100016,0.0,False
2023-04-16,574.693,100016,0.0,False
2023-04-17,573.3032,100016,-0.2418334658678689,False
2023-04-18,572.031,100016,-0.2219070118569033,False
2023-04-19,564.5669,100016,-1.3048418704580511,False
2023-04-20,566.1761,100016,0.28503265069206307,False
2023-04-21,566.2668,100016,0.016019750745388528,False
2023-04-22,566.2668,100016,0.0,False
2023-04-23,566.2668,100016,0.0,False
2023-04-24,570.2955,100016,0.7114490907819349,False
2023-04-25,571.0606,100016,0.13415851957452318,False
2023-04-26,570.536,100016,-0.09186415592321584,False
2023-04-27,566.4614,100016,-0.7141705343746807,False
2023-04-28,567.1145,100016,0.1152947049878339,False
2023-04-29,567.1145,100016,0.0,False
2023-04-30,567.1145,100016,0.0,False
2023-05-01,571.1134,100016,0.7051309744328327,False
2023-05-02,565.6753,100016,-0.9521926818736759,False
2023-05-03,566.404,100016,0.12881948354470651,False
2023-05-04,567.8622,100016,0.2574487468308906,False
2023-05-05,564.5686,100016,-0.5799998661647265,False
2023-05-06,564.5686,100016,0.0,False
2023-05-07,564.5686,100016,0.0,False
2023-05-08,561.939,100016,-0.46577156434133293,False
2023-05-09,563.3736,100016,0.2552946138282053,False
2023-05-10,558.0581,100016,-0.9435124400575479,False
2023-05-11,560.0718,100016,0.3608405648085844,False
2023-05-12,555.9534,100016,-0.7353342910676908,False
2023-05-13,555.9534,100016,0.0,False
2023-05-14,555.9534,100016,0.0,False
2023-05-15,561.4787,100016,0.99384228965953,False
2023-05-16,573.4711,100016,2.1358601849010395,False
2023-05-17,569.4279,100016,-0.7050398877990416,False
2023-05-18,572.4122,100016,0.5240874217789404,False
2023-05-19,569.0487,100016,-0.5876010329619041,False
2023-05-20,569.0487,100016,0.0,False
2023-05-21,569.0487,100016,0.0,False
2023-05-22,574.5931,100016,0.9743278562977187,False
2023-05-23,568.5103,100016,-1.058627400851142,False
2023-05-24,571.2196,100016,0.47656128657651564,False
2023-05-25,567.1312,100016,-0.7157317430984467,False
2023-05-26,566.3889,100016,-0.13088682125053097,False
2023-05-27,566.3889,100016,0.0,False
2023-05-28,566.3889,100016,0.0,False
2023-05-29,561.5519,100016,-0.8540068493573916,False
2023-05-30,565.9312,100016,0.7798566793202788,False
2023-05-31,562.059,100016,-0.6842174455128136,False
2023-06-01,565.0931,100016,0.5398187734739768,False
2023-06-02,563.6716,100016,-0.2515514700144217,False
2023-06-03,563.6716,100016,0.0,False
2023-06-04,563.6716,100016,0.0,False
2023-06-05,563.3934,100016,-0.049354979033888746,False
2023-06-06,564.4191,100016,0.1820575107908562,False
2023-06-07,560.929,100016,-0.6183525681537017,False
2023-06-08,562.2606,100016,0.23739189808336114,False
2023-06-09,570.1945,100016,1.411071663210972,False
2023-06-10,570.1945,100016,0.0,False
2023-06-11,570.1945,100016,0.0,False
2023-06-12,566.5874,100016,-0.6326086975584566,False
2023-06-13,572.7685,100016,1.0909349554896641,False
2023-06-14,580.6856,100016,1.3822512934981601,False
2023-06-15,576.8184,100016,-0.6659713965698533,False
2023-06-16,569.7576,100016,-1.2240940996334326,False
2023-06-17,569.7576,100016,0.0,False
2023-06-18,569.7576,100016,0.0,False
2023-06-19,571.5717,100016,0.31839856107227504,False
2023-06-20,569.1125,100016,-0.43025223257204814,False
2023-06-21,578.8674,100016,1.7140547782731996,False
2023-06-22,579.3439,100016,0.08231591552745332,False
2023-06-23,575.5565,100016,-0.6537395146475111,False
2023-06-24,575.5565,100016,0.0,False
2023-06-25,575.5565,100016,0.0,False
2023-06-26,570.057,100016,-0.9555100150897444,False
2023-06-27,575.8598,100016,1.017933294389839,False
2023-06-28,573.262,100016,-0.4511167475138911,False
2023-06-29,573.7795,100016,0.09027285953020492,False
2023-06-30,578.9351,100016,0.8985333215982827,False
2023-07-01,578.9351,100016,0.0,False
2023-07-02,578.9351,100016,0.0,False
2023-07-03,576.7654,100016,-0.3747743054446029,False
2023-07-04,576.8293,100016,0.011079027972193956,False
2023-07-05,577.0426,100016,0.0369780106523665,False
2023-07-06,580.8301,100016,0.6563640188783415,False
2023-07-07,584.1654,100016,0.5742298823700809,False
2023-07-08,584.1654,100016,0.0,False
2023-07-09,584.1654,100016,0.0,False
2023-07-10,583.3333,100016,-0.14244253425484965,False
2023-07-11,583.962,100016,0.1077771490158419,False
2023-07-12,582.3508,100016,-0.275908363900379,False
2023-07-13,575.1079,100016,-1.2437348759545053,False
2023-07-14,576.7133,100016,0.2791476173427787,False
2023-07-15,576.7133,100016,0.0,False
2023-07-16,576.7133,100016,0.0,False
2023-07-17,586.7206,100016,1.7352296192926442,False
2023-07-18,582.4661,100016,-0.7251322009147132,False
2023-07-19,578.8072,100016,-0.6281738971590012,False
2023-07-20,574.6758,100016,-0.7137782667527293,False
